iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:2889,,,PMLS,,1999-07-31,Mathews Point,Charlie Gibbs
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:3417,,,PMLS,,2006-06-23,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:3545,,,PMLS,,2006-06-30,Lighthouse Bay,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:4120,,,PMLS,,2006-11-11,Spanish Hills wall,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:4232,,,PMLS,,2006-11-18,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:5763,,,PMLS,,2008-02-16,Dionisio Reef,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:6092,,,PMLS,,2008-03-01,Race Point,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:6399,,,PMLS,,2008-03-07,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:6999,,,PMLS,,2008-05-30,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:7131,,,PMLS,,2008-06-14,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:7412,,,PMLS,,2008-06-21,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:7524,,,PMLS,,2008-07-19,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:7627,,,PMLS,,2008-07-19,Dionisio Reef,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:7727,,,PMLS,,2008-08-23,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:8030,,,PMLS,,2008-10-05,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:8675,,,PMLS,,2008-10-10,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:9537,,,PMLS,,2009-01-30,Outer Dionisio Reef,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:10843,,,PMLS,,2009-04-11,Alcala Point,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:11300,,,PMLS,,2009-05-30,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:13169,,,PMLS,,2010-07-17,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:15359,,,PMLS,,2012-08-27,Retreat Cove,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:15705,,,PMLS,,2012-10-09,"No Name Cove, west end",Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:15937,,,PMLS,,2013-05-17,Madrona Lodge,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:16233,,,PMLS,,2013-10-20,"Retreat Cove South, island",Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:16322,,,PMLS,,2013-10-20,Galiano Conservancy shore,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:17712,,,PMLS,,2016-07-31,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:iNat:7674532,,,iNaturalist,,2017-05-26,,Karolle Wall
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:18335,,,PMLS,,2019-03-17,Spanish Hills Store,Andy Lamb
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:PMLS:18571,,,PMLS,,2019-05-04,Walker Rock,Stefania Gorgopa
Bugulina californica,551808,Bugulina californica,"(Robertson, 1905)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Bugulina,californica,imerss.org:iNat:30012077,,,iNaturalist,,2019-05-04,,Galiano observer
Caulibugula californica,802658,Caulibugula californica,"Robertson, 1905",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Buguloidea,Bugulidae,,,Caulibugula,californica,imerss.org:PMLS:5388,,,PMLS,,2007-12-15,Spanish Hills Store,Andy Lamb
Cellaria diffusa,196077,Cellaria diffusa,"Robertson, 1905",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Cellarioidea,Cellariidae,,,Cellaria,diffusa,imerss.org:PMLS:1482,,,PMLS,,1995-02-24,Alcala Point,Charlie Gibbs
Cellaria diffusa,196077,Cellaria diffusa,"Robertson, 1905",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Cellarioidea,Cellariidae,,,Cellaria,diffusa,imerss.org:PMLS:4345,,,PMLS,,2006-11-18,Dionisio Reef,Andy Lamb
Cellaria diffusa,196077,Cellaria diffusa,"Robertson, 1905",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Cellarioidea,Cellariidae,,,Cellaria,diffusa,imerss.org:PMLS:5863,,,PMLS,,2008-02-16,Spanish Hills Store,Andy Lamb
Cellaria diffusa,196077,Cellaria diffusa,"Robertson, 1905",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Cellarioidea,Cellariidae,,,Cellaria,diffusa,imerss.org:PMLS:7924,,,PMLS,,2008-09-19,Spanish Hills Store,Andy Lamb
Celleporina robertsoniae,485340,Celleporina robertsoniae,"(Canu & Bassler, 1923)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Celleporoidea,Celleporidae,,,Celleporina,robertsoniae,imerss.org:PMLS:2760,,,PMLS,,1997-04-15,Mary Anne Point,Donna Gibbs
Celleporina robertsoniae,485340,Celleporina robertsoniae,"(Canu & Bassler, 1923)",Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Celleporoidea,Celleporidae,,,Celleporina,robertsoniae,imerss.org:PMLS:2894,,,PMLS,,1999-07-31,Mathews Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:300,,,PMLS,,1985-07-29,Virago Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:486,,,PMLS,,1985-12-07,Alcala Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:568,,,PMLS,,1985-12-07,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:806,,,PMLS,,1994-02-26,Alcala Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:865,,,PMLS,,1994-02-26,Race Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:936,,,PMLS,,1994-02-27,Spanish Hills Store,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1026,,,PMLS,,1994-09-10,Mary Anne Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1116,,,PMLS,,1994-10-07,Lion Islet,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1279,,,PMLS,,1994-10-23,Race Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1481,,,PMLS,,1995-02-24,Alcala Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1583,,,PMLS,,1995-02-25,Spanish Hills Store,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1677,,,PMLS,,1995-02-25,Alcala Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1849,,,PMLS,,1995-02-26,wreck of the Point Grey,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:1924,,,PMLS,,1995-02-26,Virago Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2037,,,PMLS,,1996-02-24,wreck of the Point Grey,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2101,,,PMLS,,1996-02-24,Spanish Hills Store,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2236,,,PMLS,,1996-02-25,Baines Bay,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2439,,,PMLS,,1996-09-28,Shaw's Landing,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2523,,,PMLS,,1996-09-28,"Bodega, off Bodega Ridge",Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2609,,,PMLS,,1996-09-29,Alcala Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2702,,,PMLS,,1996-09-29,"Retreat Cove, north of",Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2795,,,PMLS,,1999-05-04,Collinson Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:2891,,,PMLS,,1999-07-31,Mathews Point,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:3209,,,PMLS,,2005-12-10,Virago Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:3320,,,PMLS,,2006-03-05,False Reef,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:3418,,,PMLS,,2006-06-23,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:3546,,,PMLS,,2006-06-30,Lighthouse Bay,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:3681,,,PMLS,,2006-09-28,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:3918,,,PMLS,,2006-09-29,Race Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:4003,,,PMLS,,2006-11-11,Dionisio Reef,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:4121,,,PMLS,,2006-11-11,Spanish Hills wall,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:4429,,,PMLS,,2006-12-02,Spanish Hills wall,Charlie Gibbs
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:4628,,,PMLS,,2007-08-20,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:4740,,,PMLS,,2007-09-29,Race Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:4864,,,PMLS,,2007-10-14,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:5059,,,PMLS,,2007-10-21,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:5200,,,PMLS,,2007-10-21,Race Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:5299,,,PMLS,,2007-12-09,Madrona Wall,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:5576,,,PMLS,,2007-12-29,Rolling Ridge,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:5665,,,PMLS,,2008-02-03,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:5764,,,PMLS,,2008-02-16,Dionisio Reef,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:5992,,,PMLS,,2008-02-17,Race Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:6093,,,PMLS,,2008-03-01,Race Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:6211,,,PMLS,,2008-03-01,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:6303,,,PMLS,,2008-03-07,Dionisio Reef,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:6665,,,PMLS,,2008-03-22,Romulus Reef,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:6765,,,PMLS,,2008-04-27,Mathews Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:6874,,,PMLS,,2008-04-27,Walker Rock,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:7001,,,PMLS,,2008-05-30,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:7525,,,PMLS,,2008-07-19,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:7728,,,PMLS,,2008-08-23,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:7923,,,PMLS,,2008-09-19,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:8033,,,PMLS,,2008-10-05,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:8676,,,PMLS,,2008-10-10,Spanish Hills Store,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:8852,,,PMLS,,2008-11-12,Mathews Point,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:9182,,,PMLS,,2009-01-02,Spanish Hills wall,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:9332,,,PMLS,,2009-01-03,Dionisio Reef,Andy Lamb
Crisia,192680,Crisia spp.,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,,Crisiidae,,,Crisia,,imerss.org:PMLS:9428,,,PMLS,,2009-01-04,Spanish Hills Store,Andy Lamb
